Zeit/s,U_AB (V),U_mano (V),U_sample (V),U_field (V),U_AB (V) error,U_mano (V) error,U_sample (V) error,U_field (V) error,pressure_manometer/Pascal,temp_manometer/K,pressure_manometer error/Pascal,temp_manometer_lower/K,temp_manometer_upper/K,R_AB (Ohm),R_AB (Ohm) error,R_sample (Ohm),R_sample (Ohm) error,I_coil (Ohm),mag field (gauss),mag field (gauss) error,temp_corr/K,temp_corr error/K
57.0,0.017825784,0.19673691,0.000168893,7.0693e-05,4.3912892e-06,1.33368455e-05,3.50844465e-06,3.50353465e-06,20681.13990711324,2.9017271812220704,1.4543391624337558,2.901682432133654,2.9017719281638934,17825.784000000003,4.3912892,0.00168893,3.50844465e-05,0.1838569570871261,77.86818722731093,3.859135870363133,2.8730165979033737,5.1104497143406036e-05
58.001,0.017825545,0.1967363,0.000168014,7.0206e-05,4.39127725e-06,1.3336815e-05,3.5084007e-06,3.5035103e-06,20681.07578342977,2.901725208222469,1.4543358600640577,2.901680459141014,2.901769955157326,17825.545000000002,4.39127725,0.0016801399999999,3.5084007e-05,0.1825903771131339,77.33175777630888,3.8591090488905593,2.873035565937998,5.1104569774640396e-05
59.0,0.017829224,0.19663997,0.000158728,6.9863e-05,4.3914612e-06,1.33319985e-05,3.5079364e-06,3.50349315e-06,20670.949497481437,2.9014135836281487,1.4538143563377182,2.9013688356453318,2.9014583294641243,17829.224000000002,4.3914612,0.0015872799999999,3.5079364e-05,0.1816983094928478,76.95394401513059,3.859090158202406,2.8727436410944938,5.110345156511542e-05
60.0,0.017835447,0.19647181,0.00014493,6.9531e-05,4.39177235e-06,1.33235905e-05,3.5072465e-06,3.50347655e-06,20653.272385002743,2.900869341526826,1.4529039850450656,2.9008245954578205,2.9009140854485667,17835.447,4.39177235,0.0014493,3.5072465e-05,0.1808348504551365,76.58824673025855,3.859071873338252,2.872250124532538,5.1101559281452325e-05
61.0,0.017839697,0.1963316,0.000140408,6.922e-05,4.39198485e-06,1.331658e-05,3.5070204e-06,3.503461e-06,20638.5333986764,2.9004153153317778,1.452144927249259,2.90037057085455,2.9004600576613906,17839.697000000004,4.391984850000001,0.0014040799999999,3.5070204e-05,0.1800260078023407,76.24568090015228,3.859054745046805,2.871913273568448,5.110026633969866e-05
62.0,0.017843372,0.19627589,0.000134922,6.866e-05,4.3921686e-06,1.33137945e-05,3.5067461e-06,3.503433e-06,20632.67711932229,2.9002348545325645,1.451843328862522,2.900190110686804,2.9002795962305683,17843.372,4.3921686,0.00134922,3.5067461e-05,0.1785695708712613,75.62884210639201,3.859023903106987,2.8716221249213456,5.1099147929445365e-05
63.0,0.017844901,0.19619283,0.000124872,6.8483e-05,4.39224505e-06,1.33096415e-05,3.5062436e-06,3.50342415e-06,20623.94578629137,2.89996573427926,1.4513936652114297,2.899920991373921,2.900010475036632,17844.901,4.39224505,0.0012487199999999,3.5062436e-05,0.1781092327698309,75.43387698765011,3.8590141548511374,2.871501026288712,5.109868250219307e-05
64.0,0.017849096,0.19611119,0.000115785,6.7923e-05,4.3924548e-06,1.33055595e-05,3.50578925e-06,3.50339615e-06,20615.36372478589,2.899701139173116,1.4509516890438976,2.8996563971908884,2.899745879007168,17849.095999999998,4.3924548,0.00115785,3.50578925e-05,0.1766527958387516,74.81703819388972,3.858983312911292,2.871168882971869,5.109740521991313e-05
65.0,0.017851058,0.19605875,0.000108122,6.7518e-05,4.3925529e-06,1.33029375e-05,3.5054061e-06,3.5033759e-06,20609.851190423484,2.8995311415820773,1.4506677935242336,2.899486400192151,2.899575880823697,17851.058,4.3925529,0.00108122,3.5054061e-05,0.1755994798439532,74.37093156625957,3.858961007580135,2.8710135928178424,5.10968076721241e-05
66.0,0.017855785,0.19596548,0.000105033,6.6979e-05,4.39278925e-06,1.3298274e-05,3.50525165e-06,3.50334895e-06,20600.04657410041,2.899228706502686,1.4501628557835953,2.8991839661649768,2.899273444691852,17855.785,4.392789250000001,0.00105033,3.50525165e-05,0.1741976592977893,73.77722422726524,3.858931322213053,2.8706395949813777,5.1095367586739826e-05
67.001,0.017861737,0.19579997,9.2241e-05,6.6833e-05,4.39308685e-06,1.32899985e-05,3.50461205e-06,3.50334165e-06,20582.648031722038,2.8986917858945818,1.449266830851109,2.8986470474201145,2.898736522220083,17861.737,4.39308685,0.0009224099999999,3.50461205e-05,0.173817945383615,73.61640554174926,3.8589232812787344,2.8701689550645604,5.109355344945499e-05
68.0,0.017864891,0.19566446,8.5478e-05,6.6304e-05,4.39324455e-06,1.3283223e-05,3.5042739e-06,3.5033152e-06,20568.403113120778,2.898251955831234,1.4485332175431442,2.898207218878519,2.8982966906346395,17864.891000000003,4.39324455,0.00085478,3.5042739e-05,0.1724421326397919,73.033713181215,3.8588941466606457,2.8699196862848377,5.1092591741408455e-05
69.0,0.017871038,0.19558977,8.6095e-05,6.591e-05,4.3935519e-06,1.32794885e-05,3.50430475e-06,3.5032955e-06,20560.551641123668,2.8980094427611163,1.4481288667352934,2.8979647066457024,2.89805417672703,17871.038,4.3935519,0.0008609499999999,3.50430475e-05,0.1714174252275682,72.5997230298907,3.858872447153189,2.869434123758506,5.109071664977094e-05
70.0,0.017870702,0.19553364,8.6211e-05,6.5754e-05,4.3935351e-06,1.3276682000000002e-05,3.50431055e-06,3.5032877e-06,20554.651211036675,2.89782715109606,1.4478249945858133,2.897782415609204,2.897871884433276,17870.702,4.3935351,0.00086211,3.5043105499999995e-05,0.1710117035110533,72.42788936591477,3.858863855470048,2.869460656439705,5.109081916998548e-05
71.0,0.017876849,0.19542548,7.9793e-05,6.5152e-05,4.39384245e-06,1.3271274000000002e-05,3.50398965e-06,3.5032576e-06,20543.281346112228,2.8974757825102606,1.447239446542204,2.8974310482329546,2.8975205146376464,17876.849000000002,4.39384245,0.00079793,3.50398965e-05,0.169446033810143,71.76478766262251,3.8588307003848143,2.8689754070001987,5.108894312488843e-05
72.0,0.017881522,0.19526364,7.9437e-05,6.4872e-05,4.3940761e-06,1.3263182e-05,3.50397185e-06,3.5032436e-06,20526.26859704258,2.8969497812119025,1.446363289965117,2.8969050487403853,2.896994511533084,17881.522,4.3940761,0.00079437,3.50397185e-05,0.1687178153446033,71.45636826574226,3.858815279414984,2.8686067377491447,5.1087516264924915e-05
